route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
SC:Orange Line,SC:72914,SC:2991478,ALUM ROCK,,1,SC:9020,SC:100734,0,0
SC:25,SC:75706,SC:2974502,DE ANZA COLLEGE,,1,SC:2503,SC:100260,0,0
CM:MB Shuttle,CM:73306,CM:t_1217082_b_26812_tn_0,,,0,CM:110865,CM:p_744363,0,0
AC:90,AC:72906,AC:1970020,Foothill Square,,0,AC:108002502,AC:shp-90-04,0,0
VN:11,VN:76094,VN:t_1000204_b_26203_tn_0,Redwood Park & Ride,,0,VN:1106,VN:p_751363,0,0
SM:ECR,SM:73026,SM:4001097,Palo Alto,4001097,0,,SM:ECR1048,0,0
SF:14,SF:73694,SF:9569154,Ferry Plaza,,1,SF:1435,SF:180019,0,0
SI:Lot D,SI:74999,SI:r0jatq2ba,Lot D,,0,SI:3,SI:BUSLOTD,1,1
SF:49,SF:73693,SF:9545109,Fisherman's Wharf,,1,SF:4928,SF:180187,0,0
SC:22,SC:72914,SC:2972791,PALO ALTO,,0,SC:2260,SC:100239,0,0
FS:4,FS:76114,FS:t_1212506_b_26749_tn_6,TAFB-DAVID GRANT,,0,FS:0401,FS:p_2489,0,0
PE:11,PE:76185,PE:t357-sl8-p182-r12,Eastside Transit Center,,1,PE:22,PE:386_shp,0,0
AC:12,AC:72906,AC:4550020,Oakland Amtrak at Jack London Square,,1,AC:107545202,AC:shp-12-56,0,0
MA:219,MA:72918,MA:219034,Seminary via Belvedere,,0,MA:1013,MA:52,0,0
SC:73,SC:72914,SC:3042790,DOWNTOWN SAN JOSE VIA SENTER,,0,SC:7201,SC:100498,0,0
SC:ACE Yellow,SC:72914,SC:2993783,YELLOW SHUTTLE,,1,SC:819300,SC:100518,0,0
AC:73,AC:72905,AC:1708070,OAKLAND AIRPORT,,1,AC:108021007,AC:shp-73-51,0,0
PE:2,PE:76184,PE:t2FE-sl2-p84-rA,2 N. Mcdowell Outbound,,0,PE:10,PE:132_shp,0,0
SC:52,SC:72914,SC:2976998,FOOTHILL COLLEGE,,0,SC:5241,SC:100351,0,0
CC:20,CC:75939,CC:208020,Concord BART,,1,CC:14802,CC:shp-20-01,2,2
SF:8,SF:73694,SF:9569484,City College,,1,SF:809,SF:179978,0,0
SF:14,SF:73693,SF:9541261,Ferry Plaza,,1,SF:1417,SF:180017,0,0
ST:2,ST:75777,ST:t4CE-bCB-slA,CREST to VTC via STC VTC via Mini & STC,,1,ST:203,ST:2651_shp,0,0
SM:ECR,SM:73026,SM:4001149,SFO,4001149,0,,SM:ECR1038,0,0
AC:F,AC:72906,AC:3976020,U.C. Campus,,0,AC:107539302,AC:shp-F-20,2,2
AC:1T,AC:72905,AC:6240070,San Leandro BART,,0,AC:108026207,AC:shp-1T-51,0,0
AC:35,AC:72905,AC:5275070,Foothill Square,,1,AC:107895607,AC:shp-35-10,0,0
MA:49,MA:76017,MA:49511,San Rafael,,0,MA:5015,MA:125,0,0
SM:296,SM:73025,SM:2967044,Redwood City Transit Center,2967044,1,,SM:2960292,0,0
ST:5,ST:76068,ST:t33E-b1F5-slB,SIX FLAGS to FAIRGROUNDS Fairgrounds via Ferry Kai,,0,ST:501,ST:2671_shp,0,0
AC:210,AC:72906,AC:11065020,Ohlone College,,1,AC:107937602,AC:shp-210-04,0,0
SF:45,SF:73693,SF:9547197,Lyon + Greenwich,,0,SF:4502,SF:180167,0,0
SF:NBUS,SF:73692,SF:9700440,Townsend and 5th St,,1,SF:7045,SF:180437,0,0
AC:67,AC:72906,AC:12689020,Downtown Berkeley,,1,AC:107541702,AC:shp-67-57,0,0
AC:19,AC:72906,AC:13325020,Downtown Oakland,,0,AC:107544302,AC:shp-19-62,0,0
PE:11,PE:76184,PE:t341-sl2-p182-r5,Eastside Transit Center,,1,PE:5,PE:386_shp,0,0
SF:48,SF:73692,SF:9540474,West Portal,,0,SF:4809,SF:180175,0,0
AC:71,AC:72905,AC:2760070,El Cerrito Plaza BART,,0,AC:106642907,AC:shp-71-51,0,0
SF:14R,SF:73692,SF:9556742,Daly City BART,,0,SF:1546,SF:180021,0,0
AC:95,AC:72906,AC:541020,Fairview District,,0,AC:107943502,AC:shp-95-07,0,0
SF:7,SF:73693,SF:9554347,SF Transit Center,,0,SF:708,SF:179974,0,0
SF:TBUS,SF:73692,SF:9700989,Castro & Market,,1,SF:9467,SF:180476,0,0
AC:60,AC:72907,AC:9124010,Chabot College,,0,AC:107905601,AC:shp-60-55,0,0
SF:8,SF:73693,SF:9561285,City College,,1,SF:824,SF:179978,0,0
BA:BG-N,BA:75725,BA:8211352,Coliseum,,0,,BA:19_shp,0,0
SC:23,SC:72914,SC:2973650,DE ANZA COLLEGE,,1,SC:2311,SC:100246,0,0
BA:BG-N,BA:75398,BA:8110846,Coliseum,,0,,BA:19_shp,0,0
SF:43,SF:73694,SF:9548566,Munich + Geneva,,0,SF:4303,SF:180149,0,0
AC:72R,AC:72906,AC:6038020,Contra Costa College,,0,AC:107827002,AC:shp-72R-09,0,0
SM:280,SM:73026,SM:2801003,Stanford Mall,2801003,1,,SM:2800209,0,0
SM:130,SM:75922,SM:1306048,Daly City BART,1306048,0,,SM:1300292,0,0
SF:44,SF:73694,SF:9570755,Bayview District - Hudson & Newhall,,1,SF:4421,SF:180158,0,0
SF:1,SF:73694,SF:9414352,Geary + 33rd Avenue,,1,SF:135,SF:179929,0,0
3D:200,3D:72969,3D:1184,Westbound Amtrak,,0,3D:124,3D:10,0,0
AC:51A,AC:72907,AC:7509010,Fruitvale BART,,0,AC:108033701,AC:shp-51A-54,0,0
AC:51A,AC:72906,AC:6315020,Fruitvale BART,,0,AC:107996902,AC:shp-51A-54,0,0
CM:MPT Shuttle,CM:73306,CM:t_1217204_b_26812_tn_0,Midpoint,,0,CM:109135,CM:p_788189,0,0
SF:38R,SF:73692,SF:9547379,Transit Center,,1,SF:3848,SF:180141,0,0
PE:3,PE:76185,PE:t311-sl8-p94-r2,3 Clockwise Loop,,0,PE:2,PE:148_shp,0,0
SC:Rapid 500,SC:76168,SC:2996556,RAPID DOWNTOWN SAN JOSE,,0,SC:622,SC:100325,0,0
UC:1,UC:74966,UC:11071,Dyer & UC Blvd,11071,0,UC:W16,UC:p_1252140,0,0
SC:89,SC:76167,SC:2985660,CALIFORNIA AVE CALTRAIN STN,,0,SC:8941,SC:100545,0,0
SC:66,SC:72914,SC:2979992,NORTH MILPITAS,,0,SC:6676,SC:100448,0,0
AC:73,AC:72906,AC:11312020,OAKLAND AIRPORT,,1,AC:108003702,AC:shp-73-51,0,0
CM:LC Shuttle,CM:73306,CM:t_1217212_b_26812_tn_0,Belmont Station,,0,CM:109126,CM:p_899963,0,0
SF:14R,SF:73692,SF:9556802,Daly City BART,,0,SF:1553,SF:180021,0,0
BA:BG-N,BA:75725,BA:8252130,Coliseum,,0,,BA:19_shp,0,0
BA:OR-N,BA:72953,BA:2091245,Richmond,,0,,BA:03_shp,0,0
AC:NL,AC:72907,AC:6603010,San Francisco,,1,AC:108029401,AC:shp-NL-56,0,0
AC:45,AC:72906,AC:6009020,Foothill Square,,1,AC:108005902,AC:shp-45-03,2,2
SC:52,SC:72914,SC:2976987,MOUNTAIN VIEW TRANSIT CTR,,1,SC:5241,SC:100348,0,0
SF:24,SF:73694,SF:9562269,Jackson + Fillmore,,0,SF:2408,SF:180058,0,0
SI:Red Line,SI:74999,SI:864,Red Line,,0,,SI:RED_shape,1,1
AC:35,AC:72905,AC:628070,Bay Fair BART,,0,AC:107896007,AC:shp-35-59,0,0
BA:BG-S,BA:75726,BA:8231713,Oakland International Airport Station,,0,,BA:20_shp,0,0
SF:7,SF:73692,SF:9549003,Ocean Beach,,1,SF:704,SF:179972,0,0
SF:19,SF:73692,SF:9539544,Shipyard,,0,SF:1911,SF:180027,0,0
MA:35,MA:76017,MA:35551,Canal,,0,MA:91604,MA:115,0,0
AC:200,AC:72907,AC:9104010,Union City BART,,1,AC:107906701,AC:shp-200-12,0,0
AC:54,AC:72905,AC:5892070,Merritt College,,0,AC:108021107,AC:shp-54-01,0,0
MA:17,MA:76017,MA:17519,Sausalito,,0,MA:5003,MA:38,0,0
AC:40,AC:72907,AC:7041010,Downtown Oakland,,0,AC:108033401,AC:shp-40-15,2,2
SC:70,SC:75706,SC:2980937,BERRYESSA BART,,0,SC:7001,SC:100465,0,0
SF:1,SF:73694,SF:9414384,Geary + 33rd Avenue,,1,SF:131,SF:179929,0,0
SF:44,SF:73694,SF:9570741,Bayview District - Hudson & Newhall,,1,SF:4413,SF:180158,0,0
SF:MBUS,SF:73694,SF:9721845,West Portal Station,,1,SF:9632,SF:180394,0,0
SC:22,SC:72914,SC:2972749,EASTRIDGE,,1,SC:2242,SC:100235,0,0
SF:1,SF:73692,SF:9413180,Geary + 33rd Avenue,,1,SF:117,SF:179929,0,0
AC:12,AC:72907,AC:644010,Northwest Berkeley,,0,AC:106988301,AC:shp-12-13,2,2
AC:12,AC:72907,AC:9763010,Northwest Berkeley,,0,AC:106986201,AC:shp-12-13,2,2
SC:25,SC:72914,SC:2974391,DE ANZA COLLEGE,,1,SC:2510,SC:100260,0,0
AC:97,AC:72906,AC:5476020,Union City BART,,0,AC:107938402,AC:shp-97-57,0,0
SC:Green Line,SC:75705,SC:2989795,OLD IRONSIDES,,0,SC:9032,SC:100679,0,0
ST:2,ST:73006,ST:t596-bC9-sl8,CREST to VTC via STC VTC via Mini & STC,,1,ST:201,ST:2651_shp,0,0
SF:38R,SF:73692,SF:9547331,Lands End - 48th Avenue,,0,SF:3844,SF:180140,0,0
SF:12,SF:73692,SF:9542619,Van Ness,,1,SF:1204,SF:180010,0,0
AC:51A,AC:72906,AC:10575020,Rockridge BART,,1,AC:108003802,AC:shp-51A-16,2,2
SF:1,SF:73694,SF:9414653,Drumm + Clay,,0,SF:138,SF:179932,0,0
SF:38R,SF:73692,SF:9547257,Lands End - 48th Avenue,,0,SF:3853,SF:180140,0,0
AC:73,AC:72906,AC:8700020,Eastmont Transit Center,,0,AC:108004702,AC:shp-73-01,0,0
SC:55,SC:75706,SC:2977660,OLD IRONSIDES STATION,,0,SC:5572,SC:100381,0,0
SC:72,SC:75706,SC:2984189,SENTER & MONTEREY VIA MCLAUGHLIN,,1,SC:7302,SC:100497,0,0
SF:12,SF:73692,SF:9542675,Sansome + Sutter,,0,SF:1201,SF:180007,0,0
BA:BG-S,BA:75724,BA:8130652,Oakland International Airport Station,,0,,BA:20_shp,0,0
AC:18,AC:72906,AC:499020,"University Village, Albany",,0,AC:107545602,AC:shp-18-14,2,2
AC:74,AC:72907,AC:7522010,Hilltop Mall,,0,AC:107224501,AC:shp-74-03,0,0
AC:40,AC:72905,AC:5876070,Downtown Oakland,,0,AC:108023407,AC:shp-40-15,2,2
SC:23,SC:72914,SC:2973696,DE ANZA COLLEGE,,1,SC:2304,SC:100246,0,0
SF:30,SF:73693,SF:9553677,Caltrain Depot,,0,SF:3010,SF:180096,0,0
SC:70,SC:72914,SC:2980868,EASTRIDGE,,1,SC:7001,SC:100468,0,0
AC:51B,AC:72907,AC:9373010,Rockridge BART,,0,AC:106990901,AC:shp-51B-63,2,2
AC:10,AC:72907,AC:10039010,San Leandro BART,,1,AC:107907401,AC:shp-10-08,0,0
CC:5,CC:75939,CC:1005020,Creekside,,0,CC:4802,CC:shp-5-51,2,2
SM:38,SM:75922,SM:386004,Airport/Linden,386004,0,,SM:380070,0,0
CM:MB Shuttle,CM:76132,CM:t_1212205_b_26726_tn_0,,,0,CM:110865,CM:p_744390,0,0
AC:72R,AC:72907,AC:11828010,Jack London Square,,1,AC:106646201,AC:shp-72R-07,0,0
SI:Blue Line,SI:74999,SI:1367,Blue Line,,0,,SI:BLUE_shape,1,1
SF:54,SF:73692,SF:9478060,Daly City BART,,0,SF:5406,SF:180191,0,0
BA:BL-S,BA:72954,BA:5611711,Daly City,,0,,BA:11_shp,0,0
MA:17,MA:72918,MA:17003,Sausalito,,0,MA:1005,MA:38,0,0
SF:5,SF:73692,SF:9539421,Transit Center,,1,SF:520,SF:179952,0,0
AC:NL,AC:72905,AC:1726070,Eastmont Transit Center,,0,AC:108020407,AC:shp-NL-09,0,0
AC:18,AC:72906,AC:6460020,"University Village, Albany",,0,AC:107545902,AC:shp-18-14,2,2
GG:70,GG:76010,GG:6856827,NOVATO,,1,GG:1485638,GG:Golden_Gate_Transit99:700367,0,0
SF:NBUS,SF:73694,SF:9700856,Townsend and 5th St,,1,SF:7014,SF:180437,0,0
SF:NBUS,SF:73693,SF:9700665,Townsend and 5th St,,1,SF:7009,SF:180437,0,0
SF:91,SF:73694,SF:9486040,S.F. State University,,1,SF:9104,SF:180240,0,0
UC:1,UC:74965,UC:30601,Dyer & UC Blvd,30601,0,UC:SA1,UC:p_1252144,0,0
SF:22,SF:73692,SF:9441428,Bay Street,,1,SF:2201,SF:180041,0,0
MA:251,MA:76017,MA:251509,Hamilton,,0,MA:5013,MA:98,0,0
SM:296,SM:73026,SM:2961035,Bayshore/Donohoe,2961035,0,,SM:2960300,0,0
SF:1,SF:73694,SF:9414591,Drumm + Clay,,0,SF:142,SF:179932,0,0
GG:30,GG:76009,GG:6857567,SAN FRANCISCO MISSION & FREMONT,,1,GG:1485675,GG:Golden_Gate_Transit99:300163,0,0
WC:C3,WC:72892,WC:1018090255660,Hercules Transit Center,1018090255660,0,WC:3341,WC:p_5227,0,0
SF:38,SF:73693,SF:9546798,Transit Center,,1,SF:3808,SF:180133,0,0
WH:10R,WH:75836,WH:677888,EAST DUBLIN PLEASANTON BART,,0,WH:119239,WH:38951,0,0
PE:11,PE:76187,PE:t352-sl11-p182-rA,Eastside Transit Center,,1,PE:10,PE:386_shp,0,0
SF:MBUS,SF:73692,SF:9721520,Balboa Park Station,,0,SF:9632,SF:180392,0,0
SF:LBUS,SF:73692,SF:9699550,SF Zoo,,1,SF:9583,SF:181683,0,0
VN:10,VN:76094,VN:t_999981_b_26203_tn_0,Calistoga,,1,VN:1004,VN:p_898088,0,0
SF:TBUS,SF:73694,SF:9701476,Visitation Valley,,0,SF:9426,SF:180477,0,0
AC:33,AC:72905,AC:2296070,Montclair,,1,AC:106979507,AC:shp-33-11,0,0
CC:4,CC:75937,CC:1215010,Walnut Creek BART VIA Broadway Plaza,,0,CC:4701,CC:shp-4-03,2,2
AC:98,AC:72906,AC:12922020,Eastmont Transit Center,,0,AC:108006802,AC:shp-98-01,0,0
BA:GN-N,BA:72953,BA:1110812,Berryessa/North San Jose,,0,,BA:06_shp,0,0
PE:2,PE:76184,PE:t34-sl2-p86-r1A,Eastside Transit Center,,1,PE:23,PE:134_shp,0,0
SF:9,SF:73694,SF:9570018,Ferry Plaza,,0,SF:925,SF:179997,0,0
UC:3,UC:74965,UC:30052,UC BART,30052,1,UC:SA4,UC:p_1252165,0,0
SC:57,SC:72914,SC:2978155,WEST VALLEY COLLEGE,,1,SC:5776,SC:100404,0,0
3D:396,3D:76082,3D:222,Westbound Pacifica,,1,3D:301,3D:81,0,0
WC:C3,WC:72892,WC:1017935255660,Hercules Transit Center,1017935255660,0,WC:3331,WC:p_5227,0,0
SF:48,SF:73694,SF:9570947,3rd St + 20th St,,1,SF:4802,SF:180181,0,0
SF:8,SF:73693,SF:9561239,City College,,1,SF:804,SF:179978,0,0
3D:385,3D:72971,3D:386,Westbound Antioch BART,,0,3D:116,3D:42,0,0
SF:48,SF:73692,SF:9540501,West Portal,,0,SF:4816,SF:180175,0,0
SF:22,SF:73692,SF:9441139,Third + 20th,,0,SF:2225,SF:180035,0,0
CC:320,CC:75937,CC:219010,Concord BART Via Diamond Blvd,,0,CC:13601,CC:shp-320-01,2,2
AC:54,AC:72905,AC:1216070,Merritt College,,0,AC:108021107,AC:shp-54-01,0,0
SF:14R,SF:73692,SF:9556967,Ferry Plaza,,1,SF:1535,SF:180022,0,0
AC:62,AC:72906,AC:6230020,WEST OAKLAND BART,,1,AC:108000102,AC:shp-62-54,0,0
BA:OR-N,BA:72955,BA:2870803,Richmond,,0,,BA:03_shp,0,0
AC:54,AC:72906,AC:1162020,Fruitvale BART,,1,AC:108005402,AC:shp-54-51,0,0
SF:8,SF:73694,SF:9569624,Fisherman's Wharf,,0,SF:805,SF:179981,0,0
FS:BLUE,FS:76113,FS:t_1289538_b_28389_tn_0,FTC VACAVILLE,,0,FS:3008,FS:p_178976,0,0
CC:314,CC:75937,CC:896010,Concord BART,,0,CC:13601,CC:shp-314-01,2,2
SF:29,SF:73693,SF:9543530,Baker Beach,,0,SF:2914,SF:180087,0,0
AC:33,AC:72906,AC:4777020,Montclair,,1,AC:107546702,AC:shp-33-11,0,0
TD:Berk - P52 - P1.5,TD:74346,TD:t_789181_b_25815_tn_0,San Fransisco,,0,,TD:p_745253,0,0
ST:5,ST:73005,ST:t726-b25A-sl7,SIX FLAGS to FAIRGROUNDS Fairgrounds via Ferry Kai,,0,ST:602,ST:2671_shp,0,0
ST:R,ST:73005,ST:t533-bBBB-sl7,RED LINE to VTC via CURTOLA VTC via Curtola,,1,ST:3003,ST:2693_shp,0,0
SF:49,SF:73692,SF:9544753,City College,,0,SF:4942,SF:180183,0,0
SF:NBUS,SF:73694,SF:9700928,Townsend and 5th St,,1,SF:7029,SF:180437,0,0
SF:48,SF:73694,SF:9570864,West Portal,,0,SF:4805,SF:180175,0,0
SF:24,SF:73692,SF:9544312,Palou + Third Street,,1,SF:2416,SF:180054,0,0
SF:TBUS,SF:73692,SF:9701037,Castro & Market,,1,SF:9474,SF:180476,0,0
SF:1,SF:73693,SF:9414074,Drumm + Clay,,0,SF:133,SF:179932,0,0
SF:8,SF:73692,SF:9546888,City College,,1,SF:805,SF:179978,0,0
SF:28,SF:73692,SF:9560273,California + 7th,,0,SF:2809,SF:180076,0,0
PE:2,PE:76182,PE:t305-sl20-p86-r12,Eastside Transit Center,,1,PE:22,PE:134_shp,0,0
SI:West Field Garage,SI:74999,SI:699be5vdg,West Field Garage,,0,SI:5,SI:BUSWFG,1,1
AC:72R,AC:72907,AC:9139010,Contra Costa College,,0,AC:106646201,AC:shp-72R-09,0,0
SF:28,SF:73694,SF:9570095,California + 7th,,0,SF:2807,SF:180076,0,0
AC:O,AC:72905,AC:5823070,Fruitvale BART,,1,AC:108025307,AC:shp-O-03,0,0
AC:1T,AC:72907,AC:13427010,Uptown Oakland,,1,AC:108035001,AC:shp-1T-05,2,2
SF:28,SF:73692,SF:9560244,Daly City BART,,1,SF:2814,SF:180073,0,0
SF:22,SF:73692,SF:9559751,Potrero + 16th Street,,1,SF:2222,SF:180042,0,0
SF:43,SF:73692,SF:9548238,Munich + Geneva,,0,SF:4322,SF:180149,0,0
SF:NBUS,SF:73693,SF:9700637,Ocean Beach,,0,SF:7024,SF:180436,0,0
SF:25,SF:73692,SF:9540106,Temporary Transbay Terminal,,0,SF:2592,SF:180065,0,0
AC:36,AC:72905,AC:2522070,U.C. Campus,,1,AC:106979607,AC:shp-36-08,0,0
ST:3,ST:75777,ST:t73D-b67-slA,S VALLEJO to VTC via GRACE PAT VTC via Magazine &,,0,ST:103,ST:2701_shp,0,0
SF:24,SF:73693,SF:9445818,Jackson + Fillmore,,0,SF:2409,SF:180058,0,0
SC:Rapid 522,SC:76168,SC:2977297,RAPID EASTRIDGE,,0,SC:546,SC:100352,0,0
AC:57,AC:72907,AC:1746010,Public Market Emeryville,,0,AC:106989701,AC:shp-57-60,0,0
PE:2,PE:76187,PE:t2E7-sl11-p86-r12,Eastside Transit Center,,1,PE:22,PE:134_shp,0,0
AC:36,AC:72907,AC:6476010,U.C. Campus,,1,AC:106988001,AC:shp-36-08,0,0
SF:19,SF:73694,SF:9543347,Shipyard,,0,SF:1908,SF:180027,0,0
SF:22,SF:73693,SF:9558835,Third + 20th,,0,SF:2226,SF:180035,0,0
SC:Rapid 500,SC:76168,SC:2996552,RAPID DIRIDON STATION,,0,SC:621,SC:100326,0,0
ST:3,ST:73005,ST:t657-bCB-sl7,S VALLEJO to VTC via GRACE PAT VTC via Magazine &,,0,ST:203,ST:2701_shp,0,0
SF:25,SF:73694,SF:9558363,Treasure Island (Daytime to midnight),,1,SF:2504,SF:180062,0,0
SF:12,SF:73694,SF:9542955,Sansome + Sutter,,0,SF:1206,SF:180007,0,0
AC:217,AC:72906,AC:11073020,Fremont BART,,1,AC:107947102,AC:shp-217-09,0,0
WC:JL,WC:72890,WC:1063729261300,,1063729261300,1,WC:9005,WC:p_786787,0,0
SF:48,SF:73694,SF:9570964,3rd St + 20th St,,1,SF:4810,SF:180181,0,0
SF:38R,SF:73693,SF:9548760,Transit Center,,1,SF:3848,SF:180141,0,0
SF:14,SF:73692,SF:9538125,Ferry Plaza,,1,SF:1402,SF:180017,0,0
WC:15,WC:72892,WC:1018067255660,Viewpointe Blvd.,1018067255660,0,WC:1960,WC:p_5211,0,0
SF:9,SF:73694,SF:9569998,Ferry Plaza,,0,SF:909,SF:179997,0,0
SF:8,SF:73693,SF:9561377,Fisherman's Wharf,,0,SF:805,SF:179981,0,0
SO:32,SO:76122,SO:t_1243740_b_27253_tn_0,Sonoma Shuttle - South,,0,SO:402,SO:p_179265,0,0
SF:48,SF:73692,SF:9540575,3rd St + 20th St,,1,SF:4808,SF:180181,0,0
PE:301,PE:76181,PE:t2D9-sl19-p188-r15,301 N. Mcdowell/etc/kjhs/cghs,,0,PE:26,PE:392_shp,0,0
AC:51A,AC:72907,AC:13366010,Fruitvale BART,,0,AC:108033501,AC:shp-51A-54,0,0
SF:1,SF:73694,SF:9414318,Geary + 33rd Avenue,,1,SF:143,SF:179929,0,0
SF:5,SF:73694,SF:9562073,Transit Center,,1,SF:513,SF:179952,0,0
SF:38R,SF:73692,SF:9547288,Lands End - 48th Avenue,,0,SF:3855,SF:180140,0,0
AC:1T,AC:72907,AC:13016010,San Leandro BART,,0,AC:108035601,AC:shp-1T-51,0,0
SB:SF - Ala - Oak,SB:76098,SB:t_1286975_b_none_tn_0,Alameda Main St,,1,,SB:p_899223,0,0
SC:Blue Line,SC:75705,SC:2988513,SANTA TERESA,,1,SC:9001,SC:100648,0,0
SF:1,SF:73694,SF:9414622,Drumm + Clay,,0,SF:140,SF:179932,0,0
AC:217,AC:72907,AC:13027010,Fremont BART,,1,AC:107910001,AC:shp-217-09,0,0
BA:GN-S,BA:72953,BA:1090602,Daly City,,0,,BA:05_shp,0,0
SM:120,SM:73025,SM:1207096,Brunswick/Templeton,1207096,1,,SM:1200225,0,0
CC:1,CC:75939,CC:378020,Rossmoor Via Walnut Creek BART,,1,CC:8002,CC:shp-1-52,2,2
MA:135,MA:76017,MA:135520,San Rafael,,1,MA:5059,MA:18,0,0
MA:171,MA:72918,MA:171013,Marin City,,0,MA:1057,MA:42,0,0
CC:19,CC:75939,CC:7020,Martinez AMTRAK,,0,CC:902,CC:shp-19-01,2,2
SC:68,SC:72914,SC:2980436,GILROY TRANSIT CTR,,1,SC:6806,SC:100461,0,0
BA:BG-S,BA:75397,BA:8051401,Oakland International Airport Station,,0,,BA:20_shp,0,0
BA:BG-N,BA:75725,BA:8251939,Coliseum,,0,,BA:19_shp,0,0
AC:97,AC:72905,AC:12795070,Union City BART,,0,AC:107896607,AC:shp-97-57,0,0
SC:68,SC:76168,SC:2980581,GILROY TRANSIT CTR,,1,SC:6808,SC:100461,0,0
AC:20,AC:72907,AC:8124010,Downtown Oakland,,1,AC:108036101,AC:shp-20-59,0,0
SM:120,SM:75922,SM:1206068,Brunswick/Templeton,1206068,1,,SM:1200225,0,0
SF:1,SF:73694,SF:9414671,Drumm + Clay,,0,SF:132,SF:179932,0,0
BA:YL-S,BA:72953,BA:3112019,San Francisco International Airport,,0,,BA:01_shp,0,0
SF:28,SF:73693,SF:9555039,Daly City BART,,1,SF:2814,SF:180073,0,0
SC:21,SC:72914,SC:3000328,STANFORD SHOPPING CTR,,0,SC:2151,SC:100233,0,0
AC:98,AC:72906,AC:8853020,Eastmont Transit Center,,0,AC:108006902,AC:shp-98-01,0,0
AC:95,AC:72907,AC:320010,Hayward BART,,1,AC:107904001,AC:shp-95-53,0,0
BA:BG-N,BA:75396,BA:8011435,Coliseum,,0,,BA:19_shp,0,0
SO:28,SO:75492,SO:t_1290056_b_28400_tn_0,River Shuttle,,0,SO:407,SO:p_787137,0,0
SR:2,SR:76154,SR:t22-sl8-p263-rD4,2 Sebastopol Rd,,0,SR:113,SR:611_shp,0,0
SF:24,SF:73694,SF:9562203,Palou + Third Street,,1,SF:2413,SF:180054,0,0
AC:33,AC:72905,AC:2326070,Montclair,,1,AC:106979507,AC:shp-33-11,0,0
ST:3,ST:76068,ST:t675-b66-slB,S VALLEJO to VTC via GRACE PAT VTC via Magazine &,,0,ST:102,ST:2701_shp,0,0
AC:54,AC:72906,AC:5887020,Fruitvale BART,,1,AC:108005202,AC:shp-54-51,0,0
SF:12,SF:73692,SF:9542617,Van Ness,,1,SF:1201,SF:180010,0,0
BA:BG-N,BA:75396,BA:8050703,Coliseum,,0,,BA:19_shp,0,0
SF:14,SF:73693,SF:9541306,Ferry Plaza,,1,SF:1430,SF:180017,0,0
PE:10,PE:76184,PE:t320-sl2-p156-r7,Smart Station D St,,1,PE:7,PE:342_shp,0,0
SF:54,SF:73692,SF:9478145,Bayview District,,1,SF:5413,SF:180195,0,0
SF:44,SF:73693,SF:9468541,Bayview District - Hudson & Newhall,,1,SF:4491,SF:180157,0,0
SF:29,SF:73692,SF:9544153,Paul + Third Street,,1,SF:2933,SF:180083,0,0
AC:57,AC:72907,AC:4435010,Foothill Square,,1,AC:106989301,AC:shp-57-06,0,0
BA:BG-N,BA:75725,BA:8251843,Coliseum,,0,,BA:19_shp,0,0
EM:Shellmound/Powell,EM:72792,EM:t_1019973_b_28607_tn_0,Shellmound/Powell,11_Trip8_SP_COVID,0,EM:11,EM:p_9024,0,0
SF:14R,SF:73692,SF:9556796,Daly City BART,,0,SF:1547,SF:180021,0,0
SF:43,SF:73692,SF:9548332,Masonic + Geary,,1,SF:4320,SF:180151,0,0
SF:14,SF:73694,SF:9568888,Daly City,,0,SF:1416,SF:180012,0,0
SF:J,SF:73692,SF:9724762,Balboa Park,,0,SF:8302,SF:181848,0,0
AC:51A,AC:72906,AC:10534020,Fruitvale BART,,0,AC:107997202,AC:shp-51A-54,0,0
BA:BG-S,BA:75397,BA:8031203,Oakland International Airport Station,,0,,BA:20_shp,0,0
WH:30R,WH:75836,WH:679352,WEST DUBLIN BART VIA LAS POSITAS COLLEGE,,1,WH:119387,WH:38972,0,0
SF:38,SF:73693,SF:9546668,V. A. Hospital,,0,SF:3809,SF:180128,0,0
SF:29,SF:73692,SF:9544063,Baker Beach,,0,SF:2913,SF:180087,0,0
PE:11,PE:72837,PE:t358-sl17-p99-r1A,Copeland Transit Mall,,0,PE:23,PE:153_shp,0,0
PE:2,PE:76185,PE:t2F7-sl8-p86-r12,Eastside Transit Center,,1,PE:22,PE:134_shp,0,0
SO:30,SO:75493,SO:t_1290105_b_28400_tn_0,Santa Rosa,,1,SO:24,SO:p_900740,0,0
SF:43,SF:73694,SF:9548604,Masonic + Geary,,1,SF:4311,SF:180151,0,0
ST:R,ST:73006,ST:t265-bBBB-sl8,RED LINE to EL CERRITO DEL NORTE El Cerrito Del No,,0,ST:3003,ST:2715_shp,0,0
SF:8,SF:73694,SF:9569568,City College,,1,SF:845,SF:179978,0,0
SF:1,SF:73693,SF:9413971,Presidio Avenue,,0,SF:145,SF:179933,0,0
SF:14R,SF:73693,SF:9556380,Ferry Plaza,,1,SF:1462,SF:180022,0,0
SF:28,SF:73692,SF:9560286,California + 7th,,0,SF:2808,SF:180076,0,0
MA:228,MA:76017,MA:228510,San Rafael,,0,MA:5009,MA:67,0,0
